klyuch,hozyaistvo,vino,vivino_id,vivino_adres,vivino_status,etiketok,v_knige,est_u_kritikov,rejon,vinogorje,rejon_istochnik,cvet
dragic-crni-biser,Драгић Винарија (Vina Dragic),Crni Biser,13829601,https://www.vivino.com/w/13829601,malo_ocenok,2,False,True,Subotički rejon,Riđičko vinogorje,konkurs,красное
dragic-frankovka,Драгић Винарија (Vina Dragic),Frankovka,6302516,https://www.vivino.com/w/6302516,malo_ocenok,15,False,False,Subotički rejon,Riđičko vinogorje,hozyaistvo,красное
dragic-kibic,Драгић Винарија (Vina Dragic),Kibic,,,net_na_vivino,,False,True,Banatski rejon,,konkurs,белое
dragic-lepuska,Драгић Винарија (Vina Dragic),Lepuška,13205751,https://www.vivino.com/w/13205751,malo_ocenok,,False,False,Subotički rejon,Riđičko vinogorje,hozyaistvo,белое
dragic-manzoni,Драгић Винарија (Vina Dragic),Manzoni,3052528,https://www.vivino.com/w/3052528,malo_ocenok,28,False,False,Subotički rejon,Riđičko vinogorje,hozyaistvo,красное
dragic-mitra,Драгић Винарија (Vina Dragic),Mitra,,,net_na_vivino,,False,True,Subotički rejon,Riđičko vinogorje,hozyaistvo,розе
dragic-nemirac,Драгић Винарија (Vina Dragic),Nemirac,,,net_na_vivino,,False,True,Banatski rejon,,konkurs,белое
dragic-pudar,Драгић Винарија (Vina Dragic),Pudar,9304614,https://www.vivino.com/w/9304614,malo_ocenok,12,False,False,Subotički rejon,Riđičko vinogorje,hozyaistvo,красное
dragic-randes,Драгић Винарија (Vina Dragic),Randes,,,net_na_vivino,,False,True,Banatski rejon,,konkurs,розе
dragic-kibic-belo-suvo,Драгић Винарија (Vina Dragic),Кибиц Бело Суво,10006895,https://www.vivino.com/w/10006895,malo_ocenok,38,False,False,Subotički rejon,Riđičko vinogorje,hozyaistvo,белое
dragic-nemirac-belo-syvo,Драгић Винарија (Vina Dragic),Немирац Бело Сyво,10638837,https://www.vivino.com/w/10638837,malo_ocenok,44,False,False,Subotički rejon,Riđičko vinogorje,hozyaistvo,белое
dragic-randes-roze-suvo-randes-rose-dry,Драгић Винарија (Vina Dragic),Рандес Розе Суво (Randes Rose Dry),10550252,https://www.vivino.com/w/10550252,malo_ocenok,30,False,False,Subotički rejon,Riđičko vinogorje,hozyaistvo,розе
izba-jovanovic-merlot,Изба Јовановић (Izba Jovanovic),Merlot,6381349,https://www.vivino.com/w/6381349,ocenka_est,1438,False,False,Niški rejon,Čegarsko vinogorje,hozyaistvo,красное
izba-jovanovic-zetva,Изба Јовановић (Izba Jovanovic),Žetva,9110354,https://www.vivino.com/w/9110354,ocenka_est,226,False,False,Niški rejon,Čegarsko vinogorje,hozyaistvo,красное
kozarak-hamburg,Козарак,Hamburg,9665910,https://www.vivino.com/w/9665910,ocenka_est,426,False,False,Leskovački rejon,,hozyaistvo,красное
kozarak-vranac,Козарак,Vranac,11722059,https://www.vivino.com/w/11722059,malo_ocenok,316,False,False,Leskovački rejon,,hozyaistvo,красное
kozarak-risling-riesling,Козарак,Рислинг (Riesling),10133866,https://www.vivino.com/w/10133866,ocenka_est,368,False,False,Leskovački rejon,,hozyaistvo,белое
kozarak-sovinon-sauvignon,Козарак,Совиньон (Sauvignon),11260320,https://www.vivino.com/w/11260320,malo_ocenok,213,False,False,Leskovački rejon,,hozyaistvo,белое
kozarak-tamnjanika-temjanika,Козарак,Тамњаника (Temjanika),11755780,https://www.vivino.com/w/11755780,malo_ocenok,33,False,False,Leskovački rejon,,hozyaistvo,белое
royal-cabernet-sauvignon,Краљвеска Винарија (Royal Winery),Cabernet Sauvignon,1861824,https://www.vivino.com/w/1861824,ocenka_est,1113,False,False,Beogradski rejon,Gročansko vinogorje,hozyaistvo,красное
royal-chardonnay,Краљвеска Винарија (Royal Winery),Chardonnay,7210003,https://www.vivino.com/w/7210003,malo_ocenok,69,False,False,Beogradski rejon,Gročansko vinogorje,hozyaistvo,белое
royal-pinot-blanc,Краљвеска Винарија (Royal Winery),Pinot Blanc,10589598,https://www.vivino.com/w/10589598,ocenka_est,126,False,False,Beogradski rejon,Gročansko vinogorje,hozyaistvo,белое
royal-sauvignon-blanc,Краљвеска Винарија (Royal Winery),Sauvignon Blanc,5874838,https://www.vivino.com/w/5874838,ocenka_est,529,False,False,Beogradski rejon,Gročansko vinogorje,hozyaistvo,белое
magaza-chardonnay-barrique,Магаза (Magaza),Chardonnay Barrique,9927626,https://www.vivino.com/w/9927626,ocenka_est,258,False,False,Rejon Tri Morave,Trsteničko vinogorje,hozyaistvo,белое
magaza-merlot,Магаза (Magaza),Merlot,6244273,https://www.vivino.com/w/6244273,ocenka_est,411,False,False,Rejon Tri Morave,Trsteničko vinogorje,hozyaistvo,красное
magaza-merlot-selection,Магаза (Magaza),Merlot Selection,12164217,https://www.vivino.com/w/12164217,malo_ocenok,14,False,False,Rejon Tri Morave,Trsteničko vinogorje,hozyaistvo,красное
magaza-tamjanika,Магаза (Magaza),Tamjanika,7490534,https://www.vivino.com/w/7490534,ocenka_est,171,False,False,Rejon Tri Morave,Trsteničko vinogorje,hozyaistvo,белое
magaza-magija-roze,Магаза (Magaza),Магија Розе,12396390,https://www.vivino.com/w/12396390,malo_ocenok,7,False,False,Rejon Tri Morave,Trsteničko vinogorje,hozyaistvo,розе
mali-gajic-zuti-biser,Мали Подрум Гајић - Mali Podrum Gajić,Žuti Biser,13242650,https://www.vivino.com/w/13242650,malo_ocenok,8,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
mali-gajic-crveni-vitez-crveni-vite,Мали Подрум Гајић - Mali Podrum Gajić,Црвени Витез (Crveni Vite),10802618,https://www.vivino.com/w/10802618,ocenka_est,90,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
of-licha-merlo-merlot,Манастир Жича (Monastery of Licha),Мерло (Merlot),9609095,https://www.vivino.com/w/9609095,malo_ocenok,17,False,False,,,,красное
of-licha-muskat-hamburt-muscat-hamburg,Манастир Жича (Monastery of Licha),Мускат Хамбурт (Muscat Hamburg),9394259,https://www.vivino.com/w/9394259,malo_ocenok,19,False,False,,,,красное
studenica-1186-cabernet-sauvignon,Манастир Студеница (Manastir Studenica),1186 Cabernet Sauvignon,6594771,https://www.vivino.com/w/6594771,ocenka_est,823,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
studenica-bela-rec-tamjanika,Манастир Студеница (Manastir Studenica),Bela Reč Tamjanika,9466549,https://www.vivino.com/w/9466549,ocenka_est,315,False,True,Rejon Tri Morave,Kruševačko vinogorje,konkurs,белое
studenica-pecat,Манастир Студеница (Manastir Studenica),Pečat,11373179,https://www.vivino.com/w/11373179,malo_ocenok,3,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
studenica-prokupac-1186,Манастир Студеница (Manastir Studenica),Prokupac 1186,10657715,https://www.vivino.com/w/10657715,ocenka_est,94,False,True,Rejon Tri Morave,Kruševačko vinogorje,konkurs,красное
studenica-prokupac-pecat-prokupac-stamp,Манастир Студеница (Manastir Studenica),Прокупац Печат (Prokupac Stamp ),10450256,https://www.vivino.com/w/10450256,malo_ocenok,20,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
milica-tamjanika,Милица (Milica),Tamjanika,13939566,https://www.vivino.com/w/13939566,malo_ocenok,7,False,False,,,,белое
mitrovid-imperijum,Митровиђ Винарија,Imperijum,11827492,https://www.vivino.com/w/11827492,malo_ocenok,65,False,False,Leskovački rejon,,hozyaistvo,красное
mitrovid-monogram,Митровиђ Винарија,Monogram,12073671,https://www.vivino.com/w/12073671,ocenka_est,99,False,False,Leskovački rejon,,hozyaistvo,белое
mitrovid-simfonija,Митровиђ Винарија,Simfonija,13452406,https://www.vivino.com/w/13452406,malo_ocenok,1,False,False,Leskovački rejon,,hozyaistvo,красное
nikolich-neuzinsky-monah-cabernet-franc-merlot,Николић Неyзински (Nikolićh Neuzinsky),Monah Cabernet Franc-Merlot,,,net_na_vivino,,False,True,,,,красное
nikolich-neuzinsky-santa-maria,Николић Неyзински (Nikolićh Neuzinsky),Santa Maria,,,net_na_vivino,,False,True,,,,белое
nikolich-neuzinsky-the-secret-code-of-our-terroir,Николић Неyзински (Nikolićh Neuzinsky),The Secret Code of Our Terroir,,,net_na_vivino,,False,True,,,,красное
nikolich-neuzinsky-tamjanika,Николић Неyзински (Nikolićh Neuzinsky),Тамјаника,11153734,https://www.vivino.com/w/11153734,malo_ocenok,16,False,False,,,,белое
orlic-family-cabernet-sauvignon,Орлић Породична Винарија - Orlić Family Winery,Cabernet Sauvignon,12146466,https://www.vivino.com/w/12146466,malo_ocenok,32,False,False,Južnobanatski rejon,Vršačko vinogorje,hozyaistvo,красное
orlic-family-limited-edition-sauvignon-blanc,Орлић Породична Винарија - Orlić Family Winery,Limited Edition Sauvignon Blanc,13120378,https://www.vivino.com/w/13120378,malo_ocenok,26,False,False,Južnobanatski rejon,Vršačko vinogorje,hozyaistvo,белое
orlic-family-mmxxiii-shiraz,Орлић Породична Винарија - Orlić Family Winery,MMXXIII Shiraz,,,net_na_vivino,,False,True,Južnobanatski rejon,Vršačko vinogorje,hozyaistvo,красное
orlic-family-muscat-ottonel,Орлић Породична Винарија - Orlić Family Winery,Muscat Ottonel,12148301,https://www.vivino.com/w/12148301,malo_ocenok,27,False,False,Južnobanatski rejon,Vršačko vinogorje,hozyaistvo,белое
orlic-family-razvigor-rose,Орлић Породична Винарија - Orlić Family Winery,Razvigor Rosé,12148331,https://www.vivino.com/w/12148331,malo_ocenok,18,False,False,Južnobanatski rejon,Vršačko vinogorje,hozyaistvo,розе
orlic-family-nero,Орлић Породична Винарија - Orlić Family Winery,Неро,12146474,https://www.vivino.com/w/12146474,malo_ocenok,41,False,False,Južnobanatski rejon,Vršačko vinogorje,hozyaistvo,красное
orlic-family-osvit-belo-vino-osvit-white-wine,Орлић Породична Винарија - Orlić Family Winery,ОСВИТ Бело вино (Osvit White Wine),12148324,https://www.vivino.com/w/12148324,malo_ocenok,47,False,False,Južnobanatski rejon,Vršačko vinogorje,hozyaistvo,белое
patriarchate-bermet,Патријаршија (Patriarchate),Bermet,7381818,https://www.vivino.com/w/7381818,malo_ocenok,68,False,False,,,,десертное
patriarchate-belo-white,Патријаршија (Patriarchate),Бело (White),9643784,https://www.vivino.com/w/9643784,malo_ocenok,40,False,False,,,,белое
patriarchate-roze-rose,Патријаршија (Patriarchate),Розе (Rose),13609511,https://www.vivino.com/w/13609511,malo_ocenok,,False,False,,,,розе
berlin-stena-kaberne-sovinon-merlot-wall-cabernet-sauvignon-merlot,Подрум Берлин,Стена Каберне Совиньон - Мерлот (Wall Cabernet Sauvignon - Merlot),11089842,https://www.vivino.com/w/11089842,malo_ocenok,4,False,False,,,,красное
lazarevic-triling,Подрум Вина Лазаревић,Triling,12985699,https://www.vivino.com/w/12985699,malo_ocenok,6,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
raskovic-megdan,Подрум вина Рашковић - (Rašković Winery),Megdan,7819803,https://www.vivino.com/w/7819803,ocenka_est,196,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
raskovic-merlot-rose,Подрум вина Рашковић - (Rašković Winery),Merlot Rosé,6623805,https://www.vivino.com/w/6623805,malo_ocenok,52,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,розе
raskovic-tamjanika,Подрум вина Рашковић - (Rašković Winery),Tamjanika,7626443,https://www.vivino.com/w/7626443,ocenka_est,130,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
raskovic-burgundac-sivi-pinot-grigio,Подрум вина Рашковић - (Rašković Winery),Бургундац Сиви Pinot Grigio,8128719,https://www.vivino.com/w/8128719,malo_ocenok,52,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
todor-pitoma-ruzica,Полрум Вина Тодор (Podrum Vina Todor),Pitoma Ružica,9411371,https://www.vivino.com/w/9411371,malo_ocenok,8,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,розе
todor-ponos,Полрум Вина Тодор (Podrum Vina Todor),Ponos,8083879,https://www.vivino.com/w/8083879,malo_ocenok,67,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
todor-prokupac,Полрум Вина Тодор (Podrum Vina Todor),Prokupac,8895244,https://www.vivino.com/w/8895244,malo_ocenok,52,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
todor-rizling-todor,Полрум Вина Тодор (Podrum Vina Todor),Rizling Todor,13223733,https://www.vivino.com/w/13223733,malo_ocenok,,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
todor-tamjanika-muscadine,Полрум Вина Тодор (Podrum Vina Todor),Tamjanika (Muscadine),7213967,https://www.vivino.com/w/7213967,malo_ocenok,37,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
tri-planine-boja-zore-dawn-color,Три Планине (Vinarija Tri Planine),Боjа Зоре (Dawn Color),10246998,https://www.vivino.com/w/10246998,ocenka_est,47,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,красное
tri-planine-dva-drugara-two-friends,Три Планине (Vinarija Tri Planine),Два Другара (Two Friends),9470585,https://www.vivino.com/w/9470585,ocenka_est,45,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
tri-planine-zaboravljena-bajka-a-forgotten-fairy-tale,Три Планине (Vinarija Tri Planine),Заборављена Бајка (A Forgotten Fairy Tale),8569867,https://www.vivino.com/w/8569867,ocenka_est,67,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
tri-planine-ponocna-prica-midnight-story,Три Планине (Vinarija Tri Planine),Поноћна Прича (Midnight Story),9223905,https://www.vivino.com/w/9223905,ocenka_est,65,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,белое
tri-planine-prva-ljubav-first-love,Три Планине (Vinarija Tri Planine),Прва Љубав (First Love),9475465,https://www.vivino.com/w/9475465,malo_ocenok,7,False,False,Rejon Tri Morave,Župsko vinogorje,hozyaistvo,розе
trilogija-pecat,Трилогия Винария - Vinarija Trilogija,Pečat,,,net_na_vivino,,False,False,Šumadijski rejon,Oplenačko vinogorje,hozyaistvo,красное
trilogija-pecat-barrique,Трилогия Винария - Vinarija Trilogija,Pečat Barrique,,,net_na_vivino,,False,False,Šumadijski rejon,Oplenačko vinogorje,hozyaistvo,
trilogija-pecat-grand-reserve,Трилогия Винария - Vinarija Trilogija,Pečat Grand Reserve,,,net_na_vivino,,False,True,Šumadijski rejon,Oplenačko vinogorje,hozyaistvo,красное
trilogija-vrlina,Трилогия Винария - Vinarija Trilogija,Vrlina,,,net_na_vivino,,False,False,Šumadijski rejon,Oplenačko vinogorje,hozyaistvo,белое
trilogija-vrlina-dry-white-wine,Трилогия Винария - Vinarija Trilogija,Vrlina dry white wine,,,net_na_vivino,,False,False,Šumadijski rejon,Oplenačko vinogorje,hozyaistvo,белое
trilogija-vrlina-sardone-vrlina-chardonnay,Трилогия Винария - Vinarija Trilogija,Врлина Шардоне́ (Vrlina Chardonnay),10621376,https://www.vivino.com/w/10621376,malo_ocenok,1,False,False,Šumadijski rejon,Oplenačko vinogorje,hozyaistvo,белое
trilogija-mala-vila-tamjanika-little-fairy-tamjanika,Трилогия Винария - Vinarija Trilogija,Мала Вила Тамјаника (Little Fairy Tamjanika),9970486,https://www.vivino.com/w/9970486,malo_ocenok,13,False,False,Šumadijski rejon,Oplenačko vinogorje,hozyaistvo,белое
trilogija-nezaborav-rose-nezaborav,Трилогия Винария - Vinarija Trilogija,Незаборав Rosé (Nezaborav),6910707,https://www.vivino.com/w/6910707,malo_ocenok,9,False,False,Šumadijski rejon,Oplenačko vinogorje,hozyaistvo,розе
trilogija-pecam-merlot,Трилогия Винария - Vinarija Trilogija,Печам Merlot,12944561,https://www.vivino.com/w/12944561,malo_ocenok,14,False,False,Šumadijski rejon,Oplenačko vinogorje,hozyaistvo,красное
trilogija-pecam-merlot-barrique,Трилогия Винария - Vinarija Trilogija,Печам Merlot Barrique,7760621,https://www.vivino.com/w/7760621,malo_ocenok,91,False,False,Šumadijski rejon,Oplenačko vinogorje,hozyaistvo,красное
fenek-fenecki-merlo-fenechki-merlot,Фенек (Fenek Monastery),Фенечки Мерло (Fenechki Merlot),13623104,https://www.vivino.com/w/13623104,malo_ocenok,54,False,False,Beogradski rejon,,hozyaistvo,красное
fenek-fenecki-pino-nuar-fenechka-pinot-noir,Фенек (Fenek Monastery),Фенечки Пино Нуар (Fenechka Pinot Noir),12949889,https://www.vivino.com/w/12949889,malo_ocenok,25,False,False,Beogradski rejon,,hozyaistvo,красное
fenek-fenecki-prokupac-phoenician-prokupac,Фенек (Fenek Monastery),Фенечки Прокупац (Phoenician Prokupac),13450734,https://www.vivino.com/w/13450734,malo_ocenok,30,False,False,Beogradski rejon,,hozyaistvo,красное
